Timestamp,Viewer IPs,User ID,Country,Sport,Duration,Device,Channel
2024-06-09 23:00:00,97.108.231.155,12702,Namibia,Tennis,60,Tablet,Events Channel 2
2024-06-08 07:00:00,183.38.238.99,19880,South Africa,Soccer,30,Desktop,Main Channel
2024-06-10 15:00:00,133.218.154.182,13749,Namibia,Soccer,80,Tablet,Live Sports
2024-06-08 11:00:00,154.184.118.110,18468,South Africa,Swimming,50,Tablet,Main Channel
2024-06-08 17:00:00,185.102.243.207,11894,Canada,Swimming,60,Tablet,Events Channel 2
2024-06-07 21:00:00,116.187.140.59,12605,Chile,Swimming,70,Mobile,Main Channel
2024-06-08 20:00:00,40.211.25.195,13664,USA,Soccer,70,Mobile,Live Sports
2024-06-09 17:00:00,103.120.42.111,14527,USA,Snowboarding,60,Mobile,Events Channel 2
2024-06-07 08:00:00,127.248.148.198,14591,USA,Basketball,60,Tablet,Main Channel
2024-06-07 11:00:00,67.209.77.26,10180,USA,Hockey,70,Mobile,Events Channel 2
2024-06-08 11:00:00,183.176.71.139,16386,USA,Swimming,60,Desktop,Main Channel
2024-06-07 21:00:00,171.168.158.156,16379,Chile,Soccer,80,Desktop,Events Channel 2
2024-06-07 02:00:00,225.68.40.189,10009,USA,Tennis,80,Mobile,Live Sports
2024-06-09 19:00:00,46.57.162.32,10885,South Africa,Tennis,60,Desktop,Live Sports
2024-06-08 06:00:00,81.5.244.81,12467,Brazil,Soccer,90,Mobile,Events Channel 2
2024-06-09 00:00:00,88.228.27.168,17358,Canada,Tennis,80,Tablet,Main Channel
2024-06-07 03:00:00,80.220.111.190,12005,South Africa,Hockey,80,Mobile,Live Sports
2024-06-08 03:00:00,127.3.148.114,12433,Namibia,Tennis,90,Tablet,Live Sports
2024-06-08 03:00:00,7.208.233.189,10125,South Africa,Basketball,90,Desktop,Events Channel 2
2024-06-08 07:00:00,70.202.163.25,18575,USA,Soccer,40,Desktop,Main Channel
2024-06-09 09:00:00,97.4.97.133,17139,Brazil,Tennis,40,Desktop,Events Channel 2
2024-06-08 15:00:00,214.205.71.1,15157,Mexico,Swimming,50,Tablet,Main Channel
2024-06-08 19:00:00,39.100.229.112,12937,USA,Hockey,70,Desktop,Live Sports
2024-06-10 17:00:00,164.68.111.163,11613,Chile,Soccer,70,Mobile,Live Sports
2024-06-09 04:00:00,227.154.47.116,16179,USA,Snowboarding,30,Tablet,Main Channel
2024-06-07 18:00:00,97.40.239.214,15570,Namibia,Swimming,60,Tablet,Live Sports
2024-06-09 18:00:00,219.228.248.64,16815,Mexico,Hockey,120,Tablet,Live Sports
2024-06-10 14:00:00,94.211.183.93,18076,Chile,Tennis,70,Desktop,Main Channel
2024-06-07 08:00:00,66.124.173.225,17207,Chile,Tennis,120,Tablet,Main Channel
2024-06-07 02:00:00,148.130.51.243,18511,South Africa,Tennis,60,Desktop,Live Sports
2024-06-09 20:00:00,128.90.253.233,13639,South Africa,Swimming,30,Desktop,Main Channel
2024-06-08 18:00:00,150.74.73.198,13136,USA,Hockey,40,Desktop,Live Sports
2024-06-08 03:00:00,14.232.38.239,19012,USA,Soccer,60,Mobile,Live Sports
2024-06-10 12:00:00,62.194.191.214,18865,Brazil,Swimming,10,Tablet,Live Sports
2024-06-08 22:00:00,86.60.170.130,13506,Namibia,Tennis,40,Desktop,Events Channel 2
2024-06-10 13:00:00,67.59.213.251,13751,South Africa,Hockey,60,Desktop,Live Sports
2024-06-07 20:00:00,217.153.85.254,13200,South Africa,Soccer,70,Desktop,Events Channel 2
2024-06-10 17:00:00,214.46.121.215,17383,Mexico,Hockey,90,Mobile,Main Channel
2024-06-10 10:00:00,101.161.33.32,19263,Brazil,Snowboarding,60,Desktop,Live Sports
2024-06-08 06:00:00,166.4.103.230,11805,Chile,Snowboarding,80,Tablet,Main Channel
2024-06-10 22:00:00,9.106.141.208,18329,Chile,Swimming,60,Desktop,Main Channel
2024-06-09 00:00:00,186.119.226.110,18284,Brazil,Snowboarding,30,Mobile,Events Channel 2
2024-06-10 05:00:00,211.190.201.82,12766,Canada,Hockey,40,Tablet,Live Sports
2024-06-08 14:00:00,119.81.18.127,13195,South Africa,Soccer,40,Desktop,Events Channel 2
2024-06-10 14:00:00,10.157.70.254,19034,Chile,Basketball,120,Desktop,Main Channel
2024-06-09 12:00:00,43.211.227.243,13931,South Africa,Basketball,10,Mobile,Events Channel 2
2024-06-08 08:00:00,50.238.85.148,17453,Chile,Snowboarding,60,Desktop,Live Sports
2024-06-10 09:00:00,213.194.251.97,16912,Brazil,Soccer,50,Mobile,Main Channel
2024-06-07 17:00:00,194.242.144.228,19731,Mexico,Swimming,50,Tablet,Events Channel 2
2024-06-07 07:00:00,59.85.78.59,16101,Namibia,Soccer,10,Desktop,Live Sports
2024-06-07 23:00:00,44.18.125.241,16277,Brazil,Swimming,70,Mobile,Main Channel
2024-06-10 03:00:00,176.114.113.74,11628,USA,Swimming,80,Tablet,Events Channel 2
2024-06-09 11:00:00,129.4.204.48,11499,South Africa,Basketball,10,Tablet,Live Sports
2024-06-09 13:00:00,130.192.172.223,15663,Brazil,Hockey,60,Mobile,Main Channel
2024-06-10 01:00:00,142.246.149.37,19322,Brazil,Hockey,120,Desktop,Events Channel 2
2024-06-10 10:00:00,165.221.43.227,11715,Chile,Hockey,60,Desktop,Live Sports
2024-06-10 02:00:00,84.141.204.36,15380,Namibia,Soccer,120,Mobile,Events Channel 2
2024-06-07 05:00:00,9.124.59.170,14792,South Africa,Hockey,90,Desktop,Live Sports
2024-06-08 09:00:00,233.252.194.156,17527,Canada,Hockey,80,Tablet,Events Channel 2
2024-06-08 21:00:00,110.22.76.128,11404,Namibia,Soccer,30,Mobile,Main Channel
2024-06-10 07:00:00,212.205.75.31,13447,South Africa,Soccer,10,Tablet,Events Channel 2
2024-06-07 08:00:00,93.35.208.118,15702,Canada,Swimming,60,Tablet,Main Channel
2024-06-10 02:00:00,168.7.18.28,17225,USA,Swimming,70,Mobile,Events Channel 2
2024-06-09 03:00:00,127.248.148.198,14121,Canada,Soccer,10,Mobile,Live Sports
2024-06-08 11:00:00,215.214.225.158,18829,Chile,Basketball,90,Tablet,Live Sports
2024-06-10 01:00:00,177.183.96.135,12885,Brazil,Soccer,70,Mobile,Events Channel 2
2024-06-07 00:00:00,208.219.61.13,15468,USA,Swimming,60,Tablet,Main Channel
2024-06-09 17:00:00,185.177.111.178,18331,USA,Soccer,70,Desktop,Live Sports
2024-06-08 05:00:00,164.250.42.6,15788,Mexico,Basketball,60,Mobile,Live Sports
2024-06-10 01:00:00,84.60.157.32,14951,Chile,Soccer,30,Tablet,Live Sports
2024-06-07 23:00:00,251.247.190.227,19052,South Africa,Soccer,50,Mobile,Events Channel 2
2024-06-07 07:00:00,50.242.194.80,15275,South Africa,Swimming,30,Mobile,Main Channel
2024-06-10 09:00:00,187.82.96.27,11744,Brazil,Tennis,40,Mobile,Main Channel
2024-06-09 15:00:00,219.41.72.107,16931,USA,Snowboarding,60,Mobile,Main Channel
2024-06-08 00:00:00,196.211.79.161,15622,Brazil,Basketball,50,Desktop,Live Sports
2024-06-09 09:00:00,9.242.21.180,13252,South Africa,Tennis,10,Mobile,Live Sports
2024-06-10 22:00:00,184.215.35.164,12947,South Africa,Hockey,70,Mobile,Main Channel
2024-06-08 20:00:00,80.150.130.165,15472,Namibia,Snowboarding,50,Tablet,Events Channel 2
2024-06-07 11:00:00,227.152.253.89,12103,Chile,Snowboarding,10,Mobile,Live Sports
2024-06-08 22:00:00,116.55.59.98,19462,Canada,Snowboarding,70,Desktop,Main Channel
2024-06-10 11:00:00,161.71.251.249,13129,USA,Tennis,80,Tablet,Live Sports
2024-06-10 05:00:00,1.163.124.105,13022,Chile,Hockey,80,Mobile,Events Channel 2
2024-06-07 17:00:00,107.7.102.106,18534,Mexico,Hockey,10,Desktop,Live Sports
2024-06-09 15:00:00,48.249.244.16,13645,Chile,Swimming,50,Mobile,Events Channel 2
2024-06-09 02:00:00,200.162.108.206,13326,Canada,Basketball,30,Desktop,Live Sports
2024-06-07 13:00:00,34.43.70.160,12692,South Africa,Hockey,80,Desktop,Events Channel 2
2024-06-09 22:00:00,12.14.231.206,16277,Chile,Swimming,50,Tablet,Main Channel
2024-06-09 04:00:00,152.206.80.175,11791,Mexico,Soccer,80,Tablet,Main Channel
2024-06-07 03:00:00,112.115.62.178,15956,South Africa,Snowboarding,30,Desktop,Live Sports
2024-06-09 05:00:00,35.67.112.150,18861,Brazil,Basketball,30,Desktop,Events Channel 2
2024-06-08 02:00:00,138.152.99.137,15112,Brazil,Tennis,90,Desktop,Live Sports
2024-06-07 18:00:00,174.240.235.112,11001,South Africa,Snowboarding,40,Desktop,Live Sports
2024-06-08 20:00:00,9.181.125.67,19038,USA,Basketball,30,Mobile,Live Sports
2024-06-10 05:00:00,168.54.193.23,14451,South Africa,Tennis,70,Mobile,Live Sports
2024-06-07 15:00:00,211.55.246.190,14821,South Africa,Swimming,120,Mobile,Main Channel
2024-06-09 16:00:00,213.194.251.97,14370,USA,Snowboarding,50,Mobile,Live Sports
2024-06-08 14:00:00,43.102.4.121,11916,Canada,Basketball,60,Desktop,Main Channel
2024-06-08 10:00:00,72.67.179.61,15611,Namibia,Soccer,40,Mobile,Main Channel
2024-06-10 17:00:00,190.27.50.18,17674,Brazil,Swimming,60,Desktop,Main Channel
2024-06-08 19:00:00,161.30.131.110,16539,Brazil,Snowboarding,60,Mobile,Live Sports
2024-06-09 15:00:00,186.1.175.249,16890,USA,Soccer,30,Desktop,Live Sports
2024-06-09 02:00:00,206.223.145.152,12705,Canada,Snowboarding,40,Desktop,Events Channel 2
2024-06-10 08:00:00,241.103.123.214,14168,South Africa,Basketball,10,Tablet,Main Channel
2024-06-07 12:00:00,125.63.6.157,16654,Mexico,Soccer,30,Tablet,Events Channel 2
2024-06-09 22:00:00,131.18.55.63,16728,Brazil,Soccer,90,Mobile,Events Channel 2
2024-06-08 16:00:00,200.188.81.242,11589,Mexico,Basketball,10,Desktop,Main Channel
2024-06-07 00:00:00,108.159.201.131,17197,Chile,Snowboarding,60,Mobile,Live Sports
2024-06-10 06:00:00,127.130.229.104,13003,Canada,Hockey,50,Desktop,Main Channel
2024-06-09 05:00:00,251.175.118.47,14893,South Africa,Basketball,90,Desktop,Main Channel
2024-06-08 00:00:00,227.154.47.116,14857,South Africa,Hockey,60,Tablet,Live Sports
2024-06-07 04:00:00,8.90.226.189,15357,Canada,Snowboarding,40,Desktop,Events Channel 2
2024-06-08 00:00:00,3.134.204.156,17715,Namibia,Snowboarding,120,Mobile,Live Sports
2024-06-10 05:00:00,226.228.12.204,13435,Canada,Swimming,80,Tablet,Main Channel
2024-06-08 22:00:00,11.185.191.98,14598,Namibia,Soccer,30,Mobile,Live Sports
2024-06-10 09:00:00,116.183.46.242,18093,USA,Snowboarding,30,Mobile,Events Channel 2
2024-06-09 16:00:00,161.71.251.249,15868,USA,Swimming,10,Tablet,Main Channel
2024-06-07 16:00:00,99.148.14.196,17416,South Africa,Snowboarding,10,Mobile,Live Sports
2024-06-08 02:00:00,148.171.47.5,14584,USA,Soccer,30,Mobile,Live Sports
2024-06-07 19:00:00,226.228.12.204,16043,Chile,Snowboarding,120,Tablet,Events Channel 2
2024-06-07 10:00:00,119.197.144.96,17737,Mexico,Tennis,40,Tablet,Live Sports
2024-06-10 20:00:00,36.38.160.129,10699,Mexico,Swimming,50,Desktop,Main Channel
2024-06-10 03:00:00,5.176.44.8,12186,Brazil,Soccer,30,Mobile,Events Channel 2
2024-06-10 16:00:00,202.37.5.54,10795,USA,Swimming,90,Desktop,Main Channel
2024-06-09 17:00:00,245.180.42.239,18636,Canada,Basketball,120,Tablet,Events Channel 2
2024-06-09 09:00:00,50.23.24.233,19349,Chile,Basketball,120,Mobile,Events Channel 2
2024-06-09 09:00:00,254.75.245.174,17923,Namibia,Tennis,70,Mobile,Main Channel
2024-06-10 16:00:00,142.204.174.100,12714,Chile,Basketball,30,Mobile,Events Channel 2
2024-06-09 12:00:00,108.159.201.131,18794,Chile,Snowboarding,50,Tablet,Main Channel
2024-06-09 08:00:00,73.55.42.225,19942,Canada,Soccer,40,Desktop,Events Channel 2
2024-06-07 02:00:00,221.71.83.10,14353,Namibia,Tennis,90,Tablet,Events Channel 2
2024-06-07 08:00:00,23.106.197.209,10606,Canada,Swimming,10,Mobile,Live Sports
2024-06-10 23:00:00,135.238.21.191,18336,Brazil,Basketball,60,Tablet,Live Sports
2024-06-09 07:00:00,86.251.103.73,19459,Chile,Tennis,50,Tablet,Main Channel
2024-06-10 07:00:00,173.154.14.38,11491,Chile,Soccer,50,Desktop,Main Channel
2024-06-07 05:00:00,72.121.103.58,15135,South Africa,Swimming,60,Tablet,Live Sports
2024-06-10 05:00:00,120.159.82.170,18863,South Africa,Snowboarding,60,Desktop,Events Channel 2
2024-06-08 18:00:00,115.200.235.30,14022,Mexico,Basketball,50,Desktop,Live Sports
2024-06-08 01:00:00,251.45.170.19,12066,USA,Tennis,30,Desktop,Live Sports
2024-06-07 06:00:00,222.230.214.163,18567,Namibia,Tennis,30,Tablet,Main Channel
2024-06-08 04:00:00,67.59.213.251,13518,USA,Soccer,90,Mobile,Main Channel
2024-06-07 13:00:00,11.72.174.32,16540,Namibia,Hockey,50,Desktop,Events Channel 2
2024-06-08 16:00:00,190.77.178.69,13487,South Africa,Soccer,10,Desktop,Live Sports
2024-06-08 00:00:00,182.129.251.241,17842,Brazil,Soccer,30,Mobile,Live Sports
2024-06-07 08:00:00,252.116.234.188,18972,South Africa,Snowboarding,120,Tablet,Events Channel 2
2024-06-07 00:00:00,218.130.153.122,18336,Canada,Hockey,10,Desktop,Main Channel
2024-06-09 12:00:00,144.177.51.127,12683,Mexico,Tennis,40,Desktop,Main Channel
2024-06-08 09:00:00,207.213.51.126,10295,Mexico,Soccer,50,Desktop,Events Channel 2
2024-06-08 14:00:00,93.164.116.115,10545,South Africa,Soccer,50,Desktop,Events Channel 2
2024-06-07 09:00:00,121.157.49.157,17233,Mexico,Swimming,60,Desktop,Live Sports
2024-06-10 04:00:00,189.110.197.30,13043,Brazil,Swimming,40,Desktop,Events Channel 2
2024-06-09 12:00:00,77.2.248.112,17252,Mexico,Hockey,50,Desktop,Live Sports
2024-06-09 06:00:00,176.124.80.48,17520,Mexico,Swimming,30,Tablet,Main Channel
2024-06-07 07:00:00,233.97.50.145,17294,Brazil,Tennis,10,Mobile,Events Channel 2
2024-06-10 07:00:00,29.185.58.181,15396,Mexico,Snowboarding,40,Mobile,Live Sports
2024-06-08 14:00:00,141.175.74.4,12775,USA,Tennis,120,Desktop,Main Channel
2024-06-09 16:00:00,253.232.241.149,18009,Mexico,Tennis,60,Desktop,Main Channel
2024-06-10 21:00:00,43.102.65.92,19724,South Africa,Tennis,10,Desktop,Events Channel 2
2024-06-09 23:00:00,82.175.180.165,14217,Chile,Soccer,10,Tablet,Events Channel 2
2024-06-09 09:00:00,65.248.69.41,12896,Mexico,Hockey,10,Mobile,Main Channel
2024-06-07 20:00:00,140.183.158.66,16724,Chile,Tennis,120,Desktop,Live Sports
2024-06-07 13:00:00,101.48.108.83,14583,USA,Tennis,50,Tablet,Main Channel
2024-06-10 14:00:00,226.228.12.204,11748,USA,Basketball,60,Tablet,Live Sports
2024-06-09 04:00:00,126.78.104.252,12050,Chile,Basketball,70,Mobile,Live Sports
2024-06-10 01:00:00,45.190.109.48,12711,South Africa,Tennis,80,Tablet,Main Channel
2024-06-07 18:00:00,19.77.136.191,13563,Canada,Hockey,10,Mobile,Events Channel 2
2024-06-10 03:00:00,121.201.34.92,19217,Namibia,Snowboarding,80,Mobile,Main Channel
2024-06-08 03:00:00,211.252.222.83,17052,USA,Hockey,10,Desktop,Main Channel
2024-06-08 23:00:00,6.144.51.224,14095,Namibia,Soccer,90,Desktop,Live Sports
2024-06-08 18:00:00,227.61.194.5,10389,Canada,Snowboarding,120,Mobile,Main Channel
2024-06-10 17:00:00,205.136.144.162,15694,Namibia,Swimming,70,Tablet,Live Sports
2024-06-08 03:00:00,127.192.105.145,15097,Mexico,Swimming,70,Desktop,Live Sports
2024-06-07 12:00:00,215.126.154.9,17210,Mexico,Basketball,80,Mobile,Events Channel 2
2024-06-09 22:00:00,12.231.223.188,16485,Canada,Hockey,90,Desktop,Live Sports
2024-06-10 11:00:00,133.194.207.137,11713,Mexico,Snowboarding,60,Tablet,Events Channel 2
2024-06-09 09:00:00,148.238.141.115,11660,Canada,Tennis,40,Tablet,Live Sports
2024-06-10 06:00:00,213.25.126.104,18938,Brazil,Snowboarding,50,Mobile,Main Channel
2024-06-09 09:00:00,238.45.32.24,14520,USA,Snowboarding,120,Desktop,Live Sports
2024-06-07 19:00:00,26.208.82.177,15231,South Africa,Tennis,90,Tablet,Events Channel 2
2024-06-08 01:00:00,97.220.26.142,15365,Mexico,Soccer,80,Tablet,Live Sports
2024-06-10 11:00:00,111.171.59.129,19966,Namibia,Swimming,70,Mobile,Events Channel 2
2024-06-08 11:00:00,65.243.123.169,17277,Mexico,Swimming,90,Mobile,Main Channel
2024-06-10 10:00:00,157.216.102.43,19752,Canada,Swimming,10,Tablet,Events Channel 2
2024-06-07 13:00:00,74.99.21.116,11520,USA,Basketball,40,Mobile,Events Channel 2
2024-06-08 19:00:00,38.218.157.85,19757,Mexico,Basketball,80,Desktop,Events Channel 2
2024-06-08 04:00:00,149.31.30.7,13641,Canada,Basketball,50,Mobile,Events Channel 2
2024-06-07 10:00:00,80.192.122.219,17235,Brazil,Tennis,50,Desktop,Live Sports
2024-06-09 15:00:00,128.152.108.105,16369,Brazil,Soccer,120,Mobile,Live Sports
2024-06-07 09:00:00,84.148.205.92,15684,Chile,Swimming,120,Desktop,Main Channel
2024-06-08 01:00:00,172.114.179.168,11452,Namibia,Swimming,120,Tablet,Main Channel
2024-06-08 01:00:00,221.18.128.63,13417,Chile,Basketball,120,Tablet,Live Sports
2024-06-08 13:00:00,60.152.72.135,12951,Mexico,Tennis,90,Mobile,Main Channel
2024-06-09 07:00:00,149.15.23.15,19776,USA,Hockey,30,Mobile,Live Sports
2024-06-07 09:00:00,203.32.3.175,11202,Brazil,Snowboarding,80,Mobile,Events Channel 2
2024-06-09 15:00:00,85.68.125.74,16214,Canada,Snowboarding,30,Tablet,Main Channel
2024-06-09 05:00:00,116.198.189.104,12399,Brazil,Tennis,10,Desktop,Events Channel 2
2024-06-09 20:00:00,227.212.251.44,17196,Namibia,Swimming,10,Tablet,Events Channel 2
2024-06-10 14:00:00,72.119.81.128,12026,Canada,Soccer,30,Tablet,Events Channel 2
2024-06-10 18:00:00,165.205.202.2,19532,South Africa,Basketball,120,Tablet,Events Channel 2
2024-06-09 22:00:00,55.207.3.200,10508,Mexico,Swimming,40,Desktop,Live Sports
2024-06-07 20:00:00,180.9.208.4,14318,Brazil,Snowboarding,120,Tablet,Main Channel
2024-06-07 04:00:00,46.183.162.213,13346,South Africa,Basketball,90,Mobile,Events Channel 2
2024-06-07 11:00:00,95.44.125.25,11372,Chile,Basketball,60,Tablet,Live Sports
2024-06-08 04:00:00,75.146.246.21,19855,Canada,Swimming,90,Mobile,Events Channel 2
2024-06-10 01:00:00,164.110.4.115,15438,USA,Swimming,50,Desktop,Live Sports
2024-06-10 09:00:00,212.164.62.37,13670,Chile,Snowboarding,30,Tablet,Live Sports
2024-06-08 00:00:00,193.59.233.205,10983,Namibia,Basketball,70,Tablet,Live Sports
2024-06-07 13:00:00,210.193.152.130,13765,Namibia,Tennis,60,Desktop,Live Sports
2024-06-07 03:00:00,143.88.39.26,16410,USA,Basketball,10,Mobile,Main Channel
2024-06-10 11:00:00,212.184.91.199,14318,Mexico,Snowboarding,80,Desktop,Main Channel
2024-06-07 17:00:00,236.218.1.251,14919,Namibia,Tennis,90,Mobile,Main Channel
2024-06-09 11:00:00,175.97.75.1,11378,Namibia,Swimming,10,Desktop,Main Channel
2024-06-10 10:00:00,135.18.136.58,19681,Namibia,Basketball,40,Desktop,Events Channel 2
2024-06-09 15:00:00,85.127.119.21,17605,Brazil,Soccer,120,Tablet,Live Sports
2024-06-10 08:00:00,250.45.64.152,11068,Brazil,Basketball,80,Desktop,Events Channel 2
2024-06-08 13:00:00,59.67.162.143,16352,Chile,Basketball,60,Desktop,Main Channel
2024-06-10 10:00:00,155.179.179.229,16160,Chile,Hockey,120,Mobile,Main Channel
2024-06-07 10:00:00,180.249.172.5,12330,Canada,Snowboarding,70,Desktop,Main Channel
2024-06-09 18:00:00,125.186.113.109,16383,Canada,Swimming,120,Desktop,Main Channel
2024-06-08 07:00:00,82.192.245.237,13043,Namibia,Swimming,120,Desktop,Main Channel
2024-06-09 14:00:00,241.33.196.82,12523,South Africa,Swimming,50,Mobile,Events Channel 2
2024-06-09 13:00:00,26.230.227.16,12214,Chile,Basketball,90,Tablet,Live Sports
2024-06-10 06:00:00,135.133.41.200,17136,Mexico,Hockey,70,Mobile,Live Sports
2024-06-10 20:00:00,93.36.183.116,15412,Namibia,Soccer,80,Tablet,Main Channel
2024-06-07 11:00:00,21.58.87.135,17924,Canada,Tennis,120,Tablet,Events Channel 2
2024-06-10 09:00:00,17.83.103.23,16750,Brazil,Snowboarding,120,Desktop,Events Channel 2
2024-06-08 10:00:00,94.48.113.138,15781,USA,Snowboarding,30,Desktop,Events Channel 2
2024-06-08 20:00:00,120.159.82.170,10667,Namibia,Basketball,40,Mobile,Live Sports
2024-06-07 10:00:00,45.12.205.123,17798,Chile,Swimming,10,Tablet,Main Channel
2024-06-09 23:00:00,47.86.111.187,19341,Namibia,Snowboarding,60,Tablet,Events Channel 2
2024-06-08 21:00:00,212.47.64.64,15549,Mexico,Basketball,90,Tablet,Events Channel 2
2024-06-07 01:00:00,83.125.212.47,18819,Chile,Hockey,30,Desktop,Main Channel
2024-06-10 04:00:00,230.145.61.22,10749,Canada,Snowboarding,90,Mobile,Main Channel
2024-06-07 13:00:00,251.158.77.118,15341,Chile,Swimming,120,Tablet,Main Channel
2024-06-07 06:00:00,126.78.104.252,13281,South Africa,Snowboarding,60,Tablet,Live Sports
2024-06-08 04:00:00,188.64.187.146,11408,Namibia,Snowboarding,70,Mobile,Live Sports
2024-06-08 22:00:00,169.36.115.172,14168,Chile,Hockey,70,Mobile,Live Sports
2024-06-10 23:00:00,172.114.179.168,16807,Brazil,Snowboarding,50,Mobile,Main Channel
2024-06-09 07:00:00,181.51.21.131,19259,Chile,Tennis,50,Tablet,Live Sports
2024-06-08 07:00:00,34.121.34.16,15606,South Africa,Hockey,80,Tablet,Live Sports
2024-06-09 07:00:00,147.214.106.205,19012,Mexico,Basketball,80,Desktop,Live Sports
2024-06-07 12:00:00,27.144.171.163,15235,Brazil,Basketball,60,Desktop,Main Channel
2024-06-08 04:00:00,49.114.235.147,15723,Namibia,Basketball,120,Mobile,Main Channel
2024-06-09 02:00:00,148.238.141.115,16043,South Africa,Tennis,40,Desktop,Events Channel 2
2024-06-10 19:00:00,241.103.123.214,19488,USA,Swimming,50,Tablet,Events Channel 2
2024-06-07 15:00:00,162.189.251.14,15888,Canada,Snowboarding,70,Mobile,Live Sports
2024-06-07 02:00:00,186.69.25.16,16089,Chile,Tennis,70,Tablet,Main Channel
2024-06-07 17:00:00,188.34.220.184,15119,Namibia,Snowboarding,120,Tablet,Main Channel
2024-06-09 20:00:00,117.46.145.195,15699,Namibia,Hockey,50,Mobile,Live Sports
2024-06-09 13:00:00,152.206.80.175,11955,Namibia,Basketball,50,Mobile,Main Channel
2024-06-09 09:00:00,38.248.248.149,11608,Canada,Tennis,70,Tablet,Events Channel 2
2024-06-08 20:00:00,249.99.33.21,13442,Brazil,Soccer,120,Tablet,Main Channel
2024-06-08 21:00:00,201.163.146.204,10466,Namibia,Tennis,40,Tablet,Main Channel
2024-06-07 00:00:00,90.21.166.50,17063,Brazil,Swimming,60,Mobile,Live Sports
2024-06-10 18:00:00,14.224.157.122,13960,Mexico,Tennis,10,Tablet,Events Channel 2
2024-06-09 02:00:00,107.73.8.4,17260,Namibia,Tennis,90,Desktop,Main Channel
2024-06-09 02:00:00,18.200.194.56,15703,Canada,Tennis,120,Tablet,Live Sports
2024-06-09 20:00:00,61.101.135.67,15240,Brazil,Swimming,90,Mobile,Main Channel
2024-06-10 14:00:00,10.245.131.183,17086,Chile,Basketball,80,Tablet,Events Channel 2
2024-06-09 01:00:00,157.154.101.192,18873,Chile,Snowboarding,30,Mobile,Main Channel
2024-06-09 21:00:00,173.38.164.93,17206,USA,Hockey,80,Tablet,Events Channel 2
2024-06-08 10:00:00,204.175.15.153,17676,South Africa,Basketball,120,Tablet,Events Channel 2
2024-06-09 07:00:00,184.164.21.159,18132,USA,Basketball,60,Tablet,Main Channel
2024-06-07 15:00:00,11.85.102.102,18622,Namibia,Soccer,80,Desktop,Live Sports
2024-06-10 19:00:00,144.169.52.26,18113,Mexico,Hockey,70,Desktop,Live Sports
2024-06-09 09:00:00,191.21.101.177,17332,Mexico,Basketball,70,Mobile,Live Sports
2024-06-10 20:00:00,9.64.223.96,10170,Canada,Swimming,30,Tablet,Main Channel
2024-06-08 11:00:00,227.154.47.116,16591,South Africa,Tennis,70,Mobile,Main Channel
2024-06-07 18:00:00,207.77.43.200,18915,Mexico,Basketball,80,Tablet,Main Channel
2024-06-09 19:00:00,164.238.213.52,14538,Mexico,Tennis,80,Mobile,Events Channel 2
2024-06-08 14:00:00,139.110.45.232,16148,Chile,Soccer,60,Mobile,Main Channel
2024-06-09 04:00:00,135.238.21.191,15585,Chile,Basketball,30,Tablet,Main Channel
2024-06-09 01:00:00,163.103.108.148,11345,South Africa,Swimming,60,Mobile,Live Sports
2024-06-10 18:00:00,205.99.159.197,12820,Namibia,Basketball,60,Tablet,Main Channel
2024-06-08 16:00:00,99.163.92.181,11980,USA,Snowboarding,90,Desktop,Live Sports
2024-06-10 21:00:00,167.245.33.187,15578,Canada,Tennis,10,Desktop,Main Channel
2024-06-08 02:00:00,32.219.79.121,11711,Canada,Swimming,60,Mobile,Live Sports
2024-06-08 18:00:00,235.198.254.92,15795,Namibia,Soccer,10,Desktop,Events Channel 2
2024-06-08 15:00:00,251.146.111.85,13342,Brazil,Snowboarding,120,Tablet,Events Channel 2
2024-06-07 08:00:00,135.36.204.189,13193,Chile,Soccer,40,Tablet,Main Channel
2024-06-08 09:00:00,92.98.73.116,13973,Chile,Snowboarding,50,Mobile,Main Channel
2024-06-10 02:00:00,60.96.203.3,18846,Namibia,Soccer,30,Desktop,Events Channel 2
2024-06-10 08:00:00,233.107.163.35,15609,Brazil,Basketball,80,Mobile,Events Channel 2
2024-06-10 19:00:00,164.196.39.39,11093,Chile,Soccer,50,Mobile,Events Channel 2
2024-06-07 12:00:00,33.109.239.244,10478,South Africa,Hockey,80,Desktop,Main Channel
2024-06-07 02:00:00,223.72.248.237,11565,USA,Snowboarding,90,Desktop,Events Channel 2
2024-06-07 13:00:00,5.251.11.249,18981,Brazil,Tennis,60,Tablet,Main Channel
2024-06-08 23:00:00,150.77.189.182,17771,Brazil,Soccer,30,Desktop,Main Channel
2024-06-09 03:00:00,171.168.104.136,11768,USA,Snowboarding,90,Desktop,Main Channel
2024-06-07 00:00:00,159.107.252.152,10815,USA,Snowboarding,40,Mobile,Events Channel 2
2024-06-09 18:00:00,167.31.234.118,11312,Canada,Snowboarding,10,Tablet,Main Channel
2024-06-08 05:00:00,39.37.5.51,16367,Mexico,Hockey,80,Mobile,Live Sports
2024-06-09 02:00:00,102.220.45.199,15078,Chile,Tennis,60,Tablet,Main Channel
2024-06-07 12:00:00,182.129.251.241,15349,Brazil,Soccer,60,Tablet,Main Channel
2024-06-10 18:00:00,119.81.18.127,13979,South Africa,Basketball,120,Mobile,Main Channel
